person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
1.7712196689236879,4.257894930511661,2.9054078190037402,1.5226652224189472,0.8871266990539377,1.5038184732127884,0,-0.9547080665230593,0,2.9549745952342823,0,0,0,1,0,1,0,0,0,0
0.06397159352229145,0.2839537101540654,0.32470987170439747,-1.0484190009435077,0.07437963228289392,-1.0198174465559955,0,-0.380445743492601,0,-0.19256046576633679,0,0,0,1,0,0,0,0,0,1
-0.7896524441784067,-0.03396158747454227,0.5827796664343318,-1.0484190009435077,0.025614808276631287,-1.644188509607599,0,-0.189024969149115,0,-0.45485505418305505,1,0,0,0,0,0,0,1,0,0
0.40542120860257075,0.9462772468803313,-0.19142971775547105,-1.0484190009435077,-1.2260156745507762,-0.009709286959422664,0,-1.4332600023817748,0,-0.19256046576633679,1,0,0,0,0,0,1,0,0,0
0.06397159352229145,-1.3215185428704033,-1.223708896675208,0.6656371479647956,-1.1609959092090927,0.5427446902956607,1,0.2895269667096004,0,0.594323299483818,0,0,0,1,0,0,0,1,0,0
-0.6189276366382671,0.1514890028088122,-1.223708896675208,-0.19139092648935602,-1.2260156745507762,-0.7583007709322878,0,-1.3375496152100317,0,-0.7171496425997733,0,0,0,1,0,0,0,0,0,1
0.74687082368285,0.5344709646854082,0.06664007697446322,-0.19139092648935602,0.07437963228289392,-0.37256367438731763,0,-0.47615613066434415,0,0.33202871106709975,0,0,0,1,0,0,1,0,0,0
0.06397159352229145,-0.45784865097935246,0.06664007697446322,1.5226652224189472,0.5620278723455202,1.1507709611207821,0,1.055210064083545,0,0.8566178879005363,0,0,1,0,1,0,0,0,0,0
-0.6189276366382671,-0.06045452894359291,0.8408494611642661,2.379693296873099,1.6998737658249814,1.8568659853047944,0,1.438051612770517,0,-0.9794442310164916,1,0,0,0,0,0,0,0,0,1
-0.6189276366382671,-0.5700462581007819,1.0989192558942003,0.6656371479647956,1.374774939116564,0.0033665468217624686,1,2.3951554844879475,1,-0.9794442310164916,0,0,0,1,1,0,0,0,0,0
1.4297700538434086,-0.27239806069599803,0.06664007697446322,-1.0484190009435077,-0.7383674344881499,-0.009709286959422664,0,-0.7632872921795734,0,2.692680006817564,1,0,0,0,0,0,0,1,0,0
-0.10675321401784818,-0.7492710071389095,0.5827796664343318,1.5226652224189472,1.0496761124081464,1.5299701407751591,1,2.586576258831434,0,0.8566178879005363,0,0,0,1,0,1,0,0,0,0
1.6004948613835481,-0.3253839436340993,-1.223708896675208,0.6656371479647956,0.7245772856997289,0.6996546956698858,0,0.9594996769118018,1,2.4303854184008458,0,0,0,1,0,0,0,0,0,1
0.06397159352229145,0.045517236932609645,1.6150588453540689,0.6656371479647956,-0.08816978107131485,0.9709782466294832,0,-0.2847353563208579,0,0.33202871106709975,0,0,0,1,1,0,0,0,0,0
-0.4482028290981275,-1.1307693642932386,-0.4494995124854053,-0.19139092648935602,-0.9659366131840421,-0.009709286959422664,0,0.002395805194371249,0,-0.45485505418305505,0,0,0,1,0,0,0,0,1,0
0.40542120860257075,2.4033890276781165,1.0989192558942003,-1.0484190009435077,-0.5758180211339411,-1.2682582883985185,0,-1.2418392280382884,0,1.1189124763172547,0,0,0,1,1,0,0,0,0,0
-0.7896524441784067,-0.45784865097935246,-0.9656391019452738,-1.0484190009435077,-0.5758180211339411,-1.644188509607599,0,-0.380445743492601,0,-0.9794442310164916,1,0,0,0,0,0,0,0,0,1
-0.6189276366382671,-0.5585218285617449,-0.19142971775547105,-1.0484190009435077,-0.518925726459968,-1.1538447428131462,0,-0.189024969149115,0,-0.45485505418305505,1,0,0,0,0,0,0,0,0,1
-0.9603772517185464,0.5488831248445718,-0.7075693072153396,-1.0484190009435077,-0.5758180211339411,-1.0263553634465885,0,-0.9547080665230593,0,-0.9794442310164916,1,0,0,0,0,0,0,0,0,1
-0.9603772517185464,-0.2460110909928236,0.06664007697446322,-1.0484190009435077,-0.3807587251088906,-1.0982724492431082,0,-0.380445743492601,0,-0.9794442310164916,0,0,0,1,1,0,0,0,0,0
0.5761460161427103,-0.8605413613089222,0.32470987170439747,1.5226652224189472,-1.0634662611965673,1.5038184732127884,1,-0.7632872921795734,1,0.8566178879005363,0,0,0,1,1,0,0,0,0,0
-0.9603772517185464,0.0773087666954704,0.32470987170439747,2.379693296873099,-0.7708773171589917,1.8568659853047944,1,-0.9547080665230593,1,-0.9794442310164916,0,0,0,1,1,0,0,0,0,0
0.40542120860257075,-0.5903133583246056,-0.9656391019452738,-1.0484190009435077,-0.9009168478423586,-1.0263553634465885,0,-0.6675769050078302,0,0.06973412265038148,0,0,0,1,1,0,0,0,0,0
-0.9603772517185464,-0.30207015514133473,0.32470987170439747,1.5226652224189472,-0.7383674344881499,1.1671157533472643,1,-0.7632872921795734,0,-0.45485505418305505,0,0,0,1,0,0,0,1,0,0
-0.9603772517185464,-1.3056227779889729,-0.7075693072153396,-1.0484190009435077,-1.0634662611965673,-1.1473068259225536,1,0.2895269667096004,0,-0.45485505418305505,0,0,0,1,0,0,0,0,0,1
-0.9603772517185464,-0.03396158747454227,0.32470987170439747,-0.19139092648935602,-0.09629725173902529,-0.009709286959422664,0,-0.2847353563208579,0,-0.45485505418305505,1,0,0,0,0,0,0,0,1,0
-0.27747802155798784,2.2178324656288857,1.3569890506241347,-1.0484190009435077,-0.331993901102628,-0.9871278621030322,0,-1.1461288408665455,0,-0.7171496425997733,1,0,0,0,1,0,0,0,0,0
-1.131102059258686,-0.27239806069599803,-1.223708896675208,1.5226652224189472,-1.2910354398924597,1.2880672158232296,1,-1.3375496152100317,0,-0.45485505418305505,0,0,0,1,0,0,0,0,0,1
-0.27747802155798784,-0.3254899153999755,-0.7075693072153396,2.379693296873099,-0.49454331445683675,1.5234322238845666,1,-0.380445743492601,0,-0.45485505418305505,1,0,0,0,0,0,0,1,0,0
-0.9603772517185464,-0.21941217775789673,0.06664007697446322,-0.19139092648935602,0.3994784589913114,-0.009709286959422664,0,0.3852373538813433,0,-0.9794442310164916,1,0,0,0,0,0,0,1,0,0
2.283394091544107,-0.6697921827317576,-0.7075693072153396,1.5226652224189472,-0.2507191944255236,1.248839714479673,1,0.3852373538813433,1,2.1680908299841275,0,0,0,1,0,0,0,0,1,0
0.74687082368285,-0.7195989126935728,0.5827796664343318,0.6656371479647956,-0.41326860777973234,0.800992407474073,0,0.19381657953785725,1,1.1189124763172547,0,0,0,1,0,0,0,0,1,0
-0.27747802155798784,-0.22736006019861194,-0.7075693072153396,0.6656371479647956,-0.2507191944255236,0.8075303243646655,1,-0.2847353563208579,1,-0.45485505418305505,0,0,0,1,0,0,1,0,0,0
0.2346964010624311,0.8954107992597541,0.8408494611642661,-0.19139092648935602,1.6998737658249814,-0.6994595189169529,0,0.2895269667096004,0,0.8566178879005363,1,0,0,0,0,0,0,0,0,1
-0.7896524441784067,-0.5903133583246056,0.5827796664343318,0.6656371479647956,0.3994784589913114,1.376329093846231,0,1.1509204512552875,1,-0.7171496425997733,1,0,0,0,0,0,0,0,1,0
-1.131102059258686,-0.9877074803603653,-0.4494995124854053,0.6656371479647956,0.00935986694121041,0.8075303243646655,0,1.820893161457489,1,-0.9794442310164916,1,0,0,0,0,0,0,1,0,0
-0.7896524441784067,2.0854737300495088,0.5827796664343318,1.5226652224189472,2.3907087725803686,1.1671157533472643,1,0.002395805194371249,1,-0.9794442310164916,1,0,0,0,1,0,0,0,0,0
0.06397159352229145,0.9462772468803313,2.1311984348139372,0.6656371479647956,-1.2260156745507762,1.0625090830977808,0,-1.4332600023817748,1,-0.19256046576633679,0,0,1,0,0,0,0,0,0,1
0.06397159352229145,-0.7757639486079602,-0.7075693072153396,-0.19139092648935602,0.8871266990539377,-0.009709286959422664,0,2.4908658716596905,0,0.33202871106709975,0,0,1,0,0,0,0,0,0,1
-0.7896524441784067,2.270420954444951,0.5827796664343318,0.6656371479647956,2.512620832596025,0.6408134436545516,0,0.002395805194371249,0,-0.7171496425997733,1,0,0,0,0,0,0,1,0,0
-0.6189276366382671,0.019024295463559004,0.8408494611642661,-1.0484190009435077,-0.5758180211339411,-1.3172926650779637,0,-0.7632872921795734,0,-0.9794442310164916,0,0,1,0,0,0,0,0,1,0
-0.9603772517185464,1.348969957209901,-1.223708896675208,-1.0484190009435077,-0.41326860777973234,-1.0982724492431082,0,-1.0504184536948025,0,-0.9794442310164916,0,0,0,1,1,0,0,0,0,0
-0.9603772517185464,-0.3783698265722006,-0.9656391019452738,-1.0484190009435077,-0.9659366131840421,-0.009709286959422664,0,-0.9547080665230593,0,-0.9794442310164916,0,0,1,0,0,0,0,1,0,0
-0.9603772517185464,-0.7111211714234765,-0.9656391019452738,0.6656371479647956,-1.0309563785257256,0.6604271943263292,0,-0.7632872921795734,1,-0.9794442310164916,0,0,0,1,0,1,0,0,0,0
-0.9603772517185464,-0.3783698265722006,-0.7075693072153396,-0.19139092648935602,2.024972592533399,-0.36275679905142877,0,2.586576258831434,0,-0.9794442310164916,1,0,0,0,0,1,0,0,0,0
-0.9603772517185464,-0.9082286559532133,0.32470987170439747,-0.19139092648935602,-1.0634662611965673,0.15373863530539497,0,-0.6675769050078302,0,-0.9794442310164916,1,0,0,0,0,0,0,0,0,1
1.9419444764638274,0.8138125395350781,-0.4494995124854053,1.5226652224189472,1.6998737658249814,1.248839714479673,0,0.3852373538813433,1,1.381207064733973,1,0,0,0,0,0,1,0,0,0
0.06397159352229145,-0.5903133583246056,0.5827796664343318,-1.0484190009435077,-1.185378321212224,-1.3172926650779637,1,-1.1461288408665455,0,0.594323299483818,0,0,0,1,0,0,0,1,0,0
-0.9603772517185464,-0.9082286559532133,0.32470987170439747,-0.19139092648935602,-0.06378736906818352,-0.1404676247712769,0,1.2466308384270308,0,-0.9794442310164916,0,0,0,1,0,0,0,1,0,0
0.2346964010624311,-0.49493876903602335,1.0989192558942003,-1.0484190009435077,-1.2260156745507762,-1.0263553634465885,0,-1.2418392280382884,0,0.594323299483818,1,0,0,0,0,0,0,1,0,0
-0.9603772517185464,-1.1943524238189602,-0.4494995124854053,0.6656371479647956,-1.0878486731996988,1.389404927627416,0,-0.189024969149115,1,-0.45485505418305505,0,0,0,1,0,0,0,1,0,0
0.74687082368285,2.5358537350233696,-0.7075693072153396,-0.19139092648935602,-1.0309563785257256,-0.009709286959422664,0,-1.4332600023817748,0,-0.19256046576633679,1,0,0,0,0,0,0,1,0,0
2.283394091544107,-1.0830820696489476,-0.7075693072153396,-0.19139092648935602,-0.6774114044803216,-0.009709286959422664,0,0.5766581282248295,0,2.692680006817564,0,0,0,1,0,0,0,0,0,1
-0.7896524441784067,-0.14054269100453298,0.5827796664343318,0.6656371479647956,0.7895970510414124,-0.009709286959422664,0,0.6723685153965724,0,-0.45485505418305505,0,0,0,1,1,0,0,0,0,0
1.9419444764638274,0.20447488574691347,1.0989192558942003,-0.19139092648935602,0.8871266990539377,0.2746900977813598,0,0.3852373538813433,0,2.4303854184008458,1,0,0,0,1,0,0,0,0,0
2.112669284003967,-0.6565457119972322,-1.223708896675208,-1.0484190009435077,0.07437963228289392,-1.2192239117190733,0,0.7680789025683156,0,1.381207064733973,0,0,1,0,0,0,0,0,1,0
-1.131102059258686,-1.2526368950508717,-0.19142971775547105,-0.19139092648935602,-0.41326860777973234,-0.13066074943538802,1,2.299445097316204,0,-0.9794442310164916,0,0,0,1,1,0,0,0,0,0
-0.9603772517185464,-0.9082286559532133,-0.9656391019452738,-0.19139092648935602,-0.02721375106348656,0.22565572110191492,1,1.342341225598774,0,-0.9794442310164916,0,0,0,1,0,0,0,0,1,0
-0.4482028290981275,1.3436713689160908,-0.4494995124854053,0.6656371479647956,-0.41326860777973234,-0.009709286959422664,0,-1.0504184536948025,1,-0.45485505418305505,1,0,0,0,1,0,0,0,0,0
-0.10675321401784818,-0.9877074803603653,-0.4494995124854053,-0.19139092648935602,-0.4295235491151532,-0.3366051314890579,0,0.8637892897400586,0,0.33202871106709975,0,0,0,1,0,0,0,1,0,0
-0.10675321401784818,0.1561517605073651,-0.4494995124854053,-1.0484190009435077,-0.08816978107131485,-1.0263553634465885,0,-0.380445743492601,0,-0.19256046576633679,0,0,0,1,0,0,0,1,0,0
0.2346964010624311,0.09850311987071092,-0.9656391019452738,-0.19139092648935602,0.07437963228289392,-0.1208538740994986,0,-0.189024969149115,0,-0.19256046576633679,0,0,0,1,0,1,0,0,0,0
-0.7896524441784067,-0.21898829069439193,-0.19142971775547105,2.379693296873099,-0.7383674344881499,1.3436395093932676,0,-0.7632872921795734,0,-0.7171496425997733,0,0,0,1,0,1,0,0,0,0
-0.9603772517185464,-0.06045452894359291,0.32470987170439747,-1.0484190009435077,-1.3072903812278804,-1.3434443326403345,0,-1.4332600023817748,0,-0.9794442310164916,1,0,0,0,0,1,0,0,0,0
1.0883204387631293,4.3241272841842875,0.06664007697446322,-0.19139092648935602,1.8624231791791903,0.22565572110191492,0,-0.9547080665230593,0,1.1189124763172547,0,0,0,1,0,1,0,0,0,0
-0.6189276366382671,0.8866681285749674,-1.223708896675208,2.379693296873099,2.3500714192418166,2.082424118030243,1,0.3852373538813433,1,-0.7171496425997733,1,0,0,0,0,0,0,1,0,0
0.74687082368285,0.9462772468803313,-0.7075693072153396,0.6656371479647956,3.1628184860128608,-0.009709286959422664,0,1.725182774285746,0,1.1189124763172547,1,0,0,0,0,0,0,1,0,0
-0.4482028290981275,-0.08164888211883342,1.3569890506241347,-1.0484190009435077,-0.7058575518173081,-1.8305191409894912,0,-0.8589976793513163,0,-0.45485505418305505,1,0,0,0,0,0,0,1,0,0
-0.6189276366382671,0.2574607686850147,-0.4494995124854053,-0.19139092648935602,0.31820375231420706,-0.09143324809183148,0,-0.09331458197737189,0,-0.7171496425997733,0,0,0,1,0,1,0,0,0,0
-0.7896524441784067,0.1514890028088122,0.5827796664343318,-1.0484190009435077,-0.982191554519463,-1.6311126758264136,0,-1.1461288408665455,0,-0.7171496425997733,1,0,0,0,0,0,0,0,0,1
-0.4482028290981275,-0.3995641797474411,0.32470987170439747,-1.0484190009435077,-0.6408377864756246,-1.1538447428131462,0,-0.5718665178360872,0,-0.7171496425997733,1,0,0,0,0,0,0,1,0,0
-0.7896524441784067,-0.16642629481979546,-0.19142971775547105,0.6656371479647956,-1.3560552052341432,1.376329093846231,0,-1.4332600023817748,0,-0.45485505418305505,0,0,0,1,0,1,0,0,0,0
0.40542120860257075,-0.5903133583246056,-0.19142971775547105,0.6656371479647956,-0.9009168478423586,1.376329093846231,0,-0.6675769050078302,1,-0.19256046576633679,0,0,1,0,0,0,0,1,0,0
-0.27747802155798784,-1.0671863047675172,-0.9656391019452738,0.6656371479647956,-0.29135654776407577,1.0886607506601516,1,1.438051612770517,0,-0.7171496425997733,0,0,0,1,1,0,0,0,0,0
-0.7896524441784067,0.41641841749931857,-0.7075693072153396,-0.19139092648935602,-0.28322907709636536,-0.3366051314890579,0,-0.6675769050078302,0,-0.9794442310164916,0,0,0,1,0,0,0,0,0,1
-0.7896524441784067,-0.48434159244840314,0.5827796664343318,0.6656371479647956,0.07437963228289392,0.7879165736928873,1,0.4809477410530864,0,-0.45485505418305505,0,0,0,1,0,0,1,0,0,0
-0.9603772517185464,-0.685687947613188,0.06664007697446322,0.6656371479647956,0.07437963228289392,0.9709782466294832,0,0.8637892897400586,0,-0.45485505418305505,0,0,1,0,0,1,0,0,0,0
0.5761460161427103,-0.6697921827317576,-0.7075693072153396,0.6656371479647956,-0.41326860777973234,-0.009709286959422664,0,0.09810619236611412,0,0.8566178879005363,0,0,0,1,0,0,0,0,1,0
0.06397159352229145,0.7004757359304795,0.5827796664343318,-0.19139092648935602,1.374774939116564,-0.009709286959422664,0,0.2895269667096004,0,-0.19256046576633679,1,0,0,0,0,0,1,0,0,0
-0.6189276366382671,-0.6962851242008082,-0.7075693072153396,-1.0484190009435077,0.00935986694121041,-0.009709286959422664,0,0.7680789025683156,0,-0.9794442310164916,0,0,1,0,0,1,0,0,0,0
3.649192551865224,-0.3386304143686246,0.5827796664343318,-1.0484190009435077,0.21661036896782657,-1.1538447428131462,0,0.3852373538813433,0,2.1680908299841275,0,0,1,0,0,0,0,0,0,1
-0.10675321401784818,0.12499606133976156,0.06664007697446322,2.379693296873099,2.512620832596025,0.8925232439423706,1,1.820893161457489,1,0.06973412265038148,0,0,0,1,0,0,0,0,0,1
-1.131102059258686,0.5488831248445718,0.06664007697446322,-0.19139092648935602,2.512620832596025,-0.009709286959422664,0,1.1509204512552875,0,-0.9794442310164916,1,0,0,0,0,1,0,0,0,0
-0.9603772517185464,0.019024295463559004,0.32470987170439747,-1.0484190009435077,1.212225525762355,-0.6798457682451752,0,0.8637892897400586,0,-0.9794442310164916,1,0,0,0,0,0,0,0,0,1
-0.7896524441784067,0.7182260067147435,0.5827796664343318,-1.0484190009435077,0.3994784589913114,-1.8305191409894912,0,-0.380445743492601,0,-0.7171496425997733,0,0,0,1,1,0,0,0,0,0
0.06397159352229145,-0.2071989317406644,0.06664007697446322,2.379693296873099,-0.6733476691464664,1.5234322238845666,0,-0.6675769050078302,1,0.06973412265038148,0,0,0,1,0,1,0,0,0,0
-0.4482028290981275,-0.9002807735124981,-0.19142971775547105,-0.19139092648935602,-0.7383674344881499,-0.3333361730437616,1,0.002395805194371249,0,-0.9794442310164916,1,0,0,0,0,0,0,1,0,0
-0.9603772517185464,0.5488831248445718,-0.4494995124854053,-1.0484190009435077,0.07437963228289392,-1.644188509607599,0,-0.47615613066434415,0,-0.9794442310164916,1,0,0,0,0,0,0,0,1,0
0.2346964010624311,0.681347832189825,2.1311984348139372,-0.19139092648935602,0.07437963228289392,0.3891036433667326,0,-0.5718665178360872,0,0.33202871106709975,1,0,0,0,1,0,0,0,0,0
